special_ability_phases_tables
35
duration	effect_type	id	requested_stance	unbreakable	cant_move	freeze_fatigue	fatigue_change_ratio	inspiration_aura_range_mod	ability_recharge_change	hp_change_frequency	heal_amount	damage_chance	damage_amount	max_damaged_entites	heal_amount_duplicate	resurrect	mana_regen_mod	mana_max_depletion_mod	imbue_magical	imbue_ignition	imbue_contact	phase_display	phase_audio	recharge_time	is_hidden_in_ui	affects_allies	affects_enemies	replenish_ammo	composite_scene_group
14	negative	wh2_dlc14_spell_ruin_flensing_ruin		False	False	False	0	0	0	2	0	0.5	144	1	0	False	0	0	False	0		wh2_dlc14_spell_ruin_flensing_ruin	wh2_dlc14_spell_ruin_flensing_ruin	-1	False	True	True	0	
22	negative	wh2_dlc14_spell_ruin_flensing_ruin_upgraded		False	False	False	0	0	0	2	0	0.5	144	1	0	False	0	0	False	0		wh2_dlc14_spell_ruin_flensing_ruin	wh2_dlc14_spell_ruin_flensing_ruin	-1	False	True	True	0	
33	positive	wh2_dlc14_spell_stealth_armour_of_darkness		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh2_dlc14_spell_stealth_armour_of_darkness	wh2_dlc14_spell_stealth_armour_of_darkness	-1	False	True	True	0	
33	positive	wh2_dlc14_spell_stealth_armour_of_darkness_upgraded		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh2_dlc14_spell_stealth_armour_of_darkness	wh2_dlc14_spell_stealth_armour_of_darkness_upgraded	-1	False	True	True	0	
39	negative	wh2_dlc14_spell_stealth_brittle_bone		False	False	False	0.09	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_dlc14_spell_stealth_brittle_bone	wh2_dlc14_spell_stealth_brittle_bone	-1	False	True	True	0	
39	negative	wh2_dlc14_spell_stealth_brittle_bone_upgraded		False	False	False	0.09	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_dlc14_spell_stealth_brittle_bone	wh2_dlc14_spell_stealth_brittle_bone_upgraded	-1	False	True	True	0	
12	negative	wh2_dlc14_spell_stealth_veil_of_shadows		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	False	True	0	
60	positive	wh2_dlc14_unit_abilities_doppelgang		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0			wh2_dlc14_ability_doppelgang	-1	False	True	False	0	
13	negative	wh2_dlc14_unit_abilities_seismic_snare		False	True	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_dlc14_abilities_seismic_snare		-1	False	True	True	0	
7	negative	wh2_dlc14_unit_abilities_wail_of_malice		False	False	False	0	0	0	1	0	0.18	9	18	0	False	0	0	False	0				-1	False	True	True	0	
17	negative	wh2_dlc14_unit_abilities_warp_quake		False	False	False	0	0	0	0.5	0	0.18	4	18	0	False	0	0	False	0		wh2_dlc14_spell_ruin_flensing_ruin		-1	False	True	True	0	
10	negative	wh2_dlc14_unit_contact_poisoned_wind		False	False	False	0	0	0	0.5	0	0.5	1	28	0	False	0	0	False	0		wh2_dlc14_spell_stealth_brittle_bone		-1	False	True	True	0	
10	negative	wh2_dlc14_unit_contact_poisoned_wind_alt		False	False	False	0	0	0	0.5	0	0.5	1	28	0	False	0	0	False	0		wh2_dlc14_spell_stealth_brittle_bone		-1	False	True	True	0	
-1	negative	wh2_dlc14_unit_passive_aura_of_agony		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_defence_passive		-1	False	True	True	0	
-1	positive	wh2_dlc14_unit_passive_aura_of_ardour		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True	0	
-1	negative	wh2_dlc14_unit_passive_barbed_net		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_defence_passive		-1	False	True	True	0	
-1	positive	wh2_dlc14_unit_passive_crowfeast		False	False	False	0	0	0	0.5	2	0	0	0	2	False	0	0	False	0		wh2_dlc14_def_crowfeast		-1	False	True	True	0	
-1	positive	wh2_dlc14_unit_passive_duck_and_weave		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence_passive		-1	False	True	True	0	
60	negative	wh2_dlc14_unit_passive_unbinding_eshin_triads_ror_1		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0			wh2_dlc13_ability_summon_unbinding_generic_small_phase_01	-1	False	True	True	0	
-1	negative	wh2_dlc14_unit_passive_unbinding_eshin_triads_ror_2		False	False	False	0	0	0	1	0	1	64	-1	0	False	0	0	False	0			wh2_dlc13_ability_summon_unbinding_generic_small_phase_02	-1	True	True	True	0	
40	negative	wh2_dlc14_unit_passive_unbinding_stormvermin_0		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_bound_entity_energy_small	wh2_dlc13_ability_summon_unbinding_generic_small_phase_01	-1	False	True	True	0	
50	negative	wh2_dlc14_unit_passive_unbinding_stormvermin_1		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_bound_entity_energy_small	wh2_dlc13_ability_summon_unbinding_generic_small_phase_01	-1	False	True	True	0	
24	positive	wh2_dlc14_weapon_abilities_sword_of_lyonesse		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True	0	
-1	positive	wh2_dlc14_weapon_abilities_warpsword_of_khaine		False	False	False	0	0	0	0.5	4	0	0	0	4	False	0	0	False	0				-1	False	True	True	0	
5	negative	wh2_dlc14_weapon_abilities_whirl_of_weeping_blades		False	True	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	False	0	
36	negative	wh2_dlc15_abilities_fermented_fungi		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_dlc15_abilities_fermented_fungi	wh2_dlc15_ability_fermented_fungi	-1	False	True	True	0	
18	positive	wh2_dlc15_army_abilities_azhags_big_waaagh		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_dlc10_waaagh	wh_main_character_abilities_waaagh	-1	False	True	True	0	
18	positive	wh2_dlc15_army_abilities_azhags_waaagh		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_dlc10_waaagh	wh_main_character_abilities_waaagh	-1	False	True	True	0	
18	positive	wh2_dlc15_army_abilities_big_waaagh		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_dlc10_waaagh	wh_main_character_abilities_waaagh	-1	False	True	True	0	
30	positive	wh2_dlc15_army_abilities_envelop_in_mist		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_dlc15_ability_envelop_in_mist	wh2_dlc15_ability_envelop_in_mist	-1	False	True	True	0	
18	positive	wh2_dlc15_army_abilities_grimgors_big_waaagh		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_dlc10_waaagh	wh_main_character_abilities_waaagh	-1	False	True	True	0	
18	positive	wh2_dlc15_army_abilities_grimgors_waaagh		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_dlc10_waaagh	wh_main_character_abilities_waaagh	-1	False	True	True	0	
18	positive	wh2_dlc15_army_abilities_groms_big_waaagh		False	False	False	0	0	0	0.5	12	0	0	-1	12	False	0	0	False	0		wh2_dlc10_waaagh	wh_main_character_abilities_waaagh	-1	False	True	True	0	
18	positive	wh2_dlc15_army_abilities_groms_waaagh		False	False	False	0	0	0	0.5	12	0	0	-1	12	False	0	0	False	0		wh2_dlc10_waaagh	wh_main_character_abilities_waaagh	-1	False	True	True	0	
12	negative	wh2_dlc15_army_abilities_invocation_of_ending		False	False	False	0	0	30	0	0	0	0	0	0	False	0	0	False	0		wh2_main_generic_debuff_wom	wh_ability_negative_aoe	-1	False	True	True	0	
21	positive	wh2_dlc15_army_abilities_oath_of_replenishment		False	False	False	-0.09	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence	wh_ability_positive_aoe_army_wide	-1	False	True	True	0.3	
21	positive	wh2_dlc15_army_abilities_oath_of_replenishment_upgraded		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence	wh_ability_positive_aoe_army_wide	-1	False	True	True	0.3	
18	positive	wh2_dlc15_army_abilities_skarsniks_big_waaagh		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_dlc10_waaagh	wh_main_character_abilities_waaagh	-1	False	True	True	0	
18	positive	wh2_dlc15_army_abilities_skarsniks_waaagh		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_dlc10_waaagh	wh_main_character_abilities_waaagh	-1	False	True	True	0	
15	positive	wh2_dlc15_army_abilities_unleash_the_winds		False	False	False	0	0	-30	0	0	0	0	-1	0	False	2	50	False	0		wh2_main_generic_buff_wom_banner	wh_ability_positive_banner	-1	False	True	True	0	
18	positive	wh2_dlc15_army_abilities_waaagh		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_dlc10_waaagh	wh_main_character_abilities_waaagh	-1	False	True	True	0	
18	positive	wh2_dlc15_army_abilities_wurrzags_big_waaagh		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_dlc10_waaagh	wh_main_character_abilities_waaagh	-1	False	True	True	0	
18	positive	wh2_dlc15_army_abilities_wurrzags_waaagh		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_dlc10_waaagh	wh_main_character_abilities_waaagh	-1	False	True	True	0	
-1	positive	wh2_dlc15_banner_passive_da_immortulz		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence_passive		-1	False	True	True	0	
36	positive	wh2_dlc15_character_abilities_sausage_busta		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_dlc10_waaagh	wh_main_character_abilities_waaagh	-1	False	True	True	0	
7	positive	wh2_dlc15_character_abilities_slimy_smoothie		False	False	False	0	0	0	0.5	24	0	0	0	24	False	0	0	False	0		wh_dlc05_spell_life_earth_blood	wh_ability_positive_aoe	-1	False	True	True	0	
29	negative	wh2_dlc15_character_abilities_they_needs_stabbin		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_defence	wh_ability_negative_banner	-1	False	True	True	0	
25	negative	wh2_dlc15_character_abilities_wardens_cage		False	True	False	0	0	0	1	0	0	20	1	0	False	0	0	False	0		wh2_dlc15_abilities_wardens_cage	wh2_dlc15_ability_wardens_cage	-1	False	True	True	0	
15	negative	wh2_dlc15_hero_abilites_mither		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_debuff_morale	wh_ability_negative	-1	False	True	True	0	
-1	positive	wh2_dlc15_hero_passive_ballistics_instructor		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_ward_save_missile_passive		-1	False	True	True	0	
20	positive	wh2_dlc15_item_abilities_armour_of_caledor		False	True	False	-1	0	-120	0.5	25	0	0	-1	25	False	0	0	False	0		wh_main_generic_buff_attack_banner	wh_ability_positive	-1	False	True	True	0	
38	positive	wh2_dlc15_item_abilities_azhags_ard_armour		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence	wh_ability_positive	-1	False	True	True	0	
12	positive	wh2_dlc15_item_abilities_blood_forged_armour		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0			wh_ability_positive_one_shot	-1	False	True	True	0	
17	positive	wh2_dlc15_item_abilities_helm_of_yvresse		True	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_dlc15_ability_helm_of_yvresse	wh2_dlc15_ability_helm_of_yvreese	-1	False	True	True	0	
30	positive	wh2_dlc15_item_abilities_lucky_banner		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence_passive		-1	False	False	True	0	
14	negative	wh2_dlc15_item_abilities_vine_dragon_scale		False	True	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_dlc15_ability_vine_dragon_scale	wh2_dlc15_ability_dragon_vine_scales	-1	False	True	True	0	
28	negative	wh2_dlc15_lord_abilities_bad_trip		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_defence	wh_ability_negative_one_shot	-1	False	True	True	0	
20	positive	wh2_dlc15_lord_abilities_da_great_un_iz_ere		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence	wh_ability_positive	-1	False	True	True	0	
18	negative	wh2_dlc15_lord_abilities_dont_even_try_it		False	False	False	0	0	15	2	0	0.5	144	1	0	False	0	0	False	0		wh_main_generic_hp_damage_passive	wh_ability_negative_one_shot	-1	False	True	True	0	
16	positive	wh2_dlc15_lord_abilities_dragonhorn		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive_aoe_army_wide	-1	False	True	True	0	
30	negative	wh2_dlc15_lord_abilities_lord_of_dragons		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack	wh_ability_negative	-1	False	False	True	0	
18	positive	wh2_dlc15_lord_abilities_smash_em_faster		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive_aoe	-1	False	True	True	0	
-1	positive	wh2_dlc15_lord_abilities_wardens_stand		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence_morale_passive		-1	False	True	True	0	
24	negative	wh2_dlc15_lord_abilities_youre_next		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_defence	wh_ability_negative	-1	False	True	True	0	
-1	positive	wh2_dlc15_lord_passive_best_of_da_best		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence_passive		-1	False	True	True	0	
30	positive	wh2_dlc15_lord_passive_language_of_da_boyz		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_morale_attack_passive		-1	False	True	False	0	
3	positive	wh2_dlc15_lord_passive_mistwalkers_barrage		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True	0	
-1	positive	wh2_dlc15_unit_abilities_exploding_unit		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_dlc11_unit_passive_extra_powder		-1	False	True	True	0	
25	negative	wh2_dlc15_unit_abilities_mighty_roar		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_dlc15_unit_abilities_mighty_roar	wh_ability_negative_aoe	-1	False	False	True	0	
40	positive	wh2_dlc15_unit_abilities_mimic_cold_blooded		False	False	False	-1	0	0	0	0	0	0	0	0	False	0	0	False	0		wh2_main_character_abilities_cold_blooded	wh2_main_ability_cold_blooded	-1	False	True	True	0	
50	positive	wh2_dlc15_unit_abilities_mimic_grand_hammer_of_faith		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1	False	True	True	0	
1	positive	wh2_dlc15_unit_abilities_rock_bottom		False	False	False	0	0	0	1	0	1	350	1	0	False	0	0	False	0			wh_ability_positive	-1	False	True	True	0.3	
60	positive	wh2_dlc15_unit_active_mimic_ruinshelter		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack		-1	False	True	True	0	
10	negative	wh2_dlc15_unit_contact_nightgoblin_poison		False	False	False	0	0	0	0.5	0	0.5	1	10	0	False	0	0	False	0				-1	False	False	True	0	
10	negative	wh2_dlc15_unit_contact_orrible_smell		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0				-1	False	False	True	0	
20	negative	wh2_dlc15_unit_contact_rattled		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0				-1	False	False	True	0	
10	negative	wh2_dlc15_unit_contact_scorched		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0				-1	False	False	True	0	
20	negative	wh2_dlc15_unit_contact_shackolot_breath		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0				-1	False	False	True	0	
-1	positive	wh2_dlc15_unit_passive_ghostly_protection		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True	0	
1	positive	wh2_dlc15_unit_passive_giant_explodin_spores		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack		-1	False	True	True	0	
-1	positive	wh2_dlc15_unit_passive_grim_discipline		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True	0	
-1	positive	wh2_dlc15_unit_passive_heavy_ammo		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True	0	
-1	positive	wh2_dlc15_unit_passive_ignore_pain		False	False	False	0	0	0	0.5	2	0	0	0	2	False	0	0	False	0				-1	False	True	True	0	
-1	positive	wh2_dlc15_unit_passive_immense_power		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0	wh_dlc06_unit_contact_sundered_armour			-1	False	True	True	0	
-1	positive	wh2_dlc15_unit_passive_journeys_end		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True	0	
-1	positive	wh2_dlc15_unit_passive_mimic_ethereal		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True	0	
-1	positive	wh2_dlc15_unit_passive_mimic_forest_walker		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True	0	
-1	positive	wh2_dlc15_unit_passive_monstrous_disease		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0	wh_main_unit_contact_morale			-1	False	True	True	0	
-1	positive	wh2_dlc15_unit_passive_nightgoblin_poison		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0	wh2_dlc15_unit_contact_nightgoblin_poison			-1	False	True	True	0	
-1	positive	wh2_dlc15_unit_passive_omen_of_hope		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_morale		-1	False	True	False	0	
-1	negative	wh2_dlc15_unit_passive_overwhelming_odour		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_debuff_attack_passive		-1	False	True	True	0	
-1	positive	wh2_dlc15_unit_passive_padded_shield		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True	0	
25	positive	wh2_dlc15_unit_passive_pump_harder_ladz		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_main_generic_buff_speed_passive		-1	False	True	True	0	
-1	positive	wh2_dlc15_unit_passive_regeneration_map		False	False	False	0	0	0	0.5	2	0	0	-1	2	False	0	0	False	0				-1	False	True	True	0	
-1	neutral	wh2_dlc15_unit_passive_rubble_and_ruin_tier_1		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	False	False	0	
-1	neutral	wh2_dlc15_unit_passive_rubble_and_ruin_tier_2		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	False	False	0	
-1	neutral	wh2_dlc15_unit_passive_rubble_and_ruin_tier_3		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	False	False	0	
-1	positive	wh2_dlc15_unit_passive_sorcery_weapon		False	False	False	0	0	0	0	0	0	0	-1	0	False	0.025	0	False	0				-1	False	True	True	0	
-1	positive	wh2_dlc15_unit_passive_spiky_skin		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True	0	
-1	positive	wh2_dlc15_unit_passive_spirit_of_gork_or_mork		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence_morale_passive		-1	False	True	False	0	
-1	negative	wh2_dlc15_unit_passive_thermal_thorax		False	False	False	0	0	0	1	0	1	4	4	0	False	0	0	False	0		wh_main_generic_hp_damage_passive		-1	False	True	True	0	
5	positive	wh2_dlc15_unit_passive_unending_volley		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack		-1	False	True	True	0.03	
29	positive	wh2_dlc15_weapon_abilities_axe_of_grom		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0	wh_dlc06_unit_contact_sundered_armour	wh_main_generic_buff_attack_passive		-1	False	False	True	0	
31	positive	wh2_dlc15_weapon_abilities_fangsword_of_eltharion		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	True	0				-1	False	True	True	0	
29	positive	wh2_dlc15_weapon_abilities_star_lance		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	10	wh2_dlc12_unit_contact_flammable	wh2_main_generic_buff_speed_passive	wh_ability_positive	-1	False	False	True	0	
-1	positive	wh2_dlc15_weapon_passive_slaggas_slashas		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True	0	
-1	positive	wh2_main_army_abilities_channeling_spire		False	False	False	0	0	0	0	0	0	0	-1	0	False	0.15	10	False	0		wh2_main_generic_buff_wom_banner	wh2_main_ability_channeling_spire	-1	False	True	True	0	
27	negative	wh2_main_army_abilities_dark_conduit		False	False	False	1	0	90	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1	False	True	True	0	
22	negative	wh2_main_army_abilities_eshin_clanstone		False	False	False	0	0	0	1	0	0.15	9	9	0	False	0	0	False	0			wh2_main_ability_eshin_clanstone	-1	False	True	True	0	
57	negative	wh2_main_army_abilities_holy_stela		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0			wh2_main_ability_holy_stela	-1	False	True	True	0	
11	negative	wh2_main_army_abilities_lure_of_the_pale_queen		False	True	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh2_main_abilities_lure_of_the_pale_queen	wh_ability_negative	-1	False	True	True	0	
28	positive	wh2_main_army_abilities_mors_clanstone		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0			wh2_main_ability_mors_clanstone	-1	False	True	True	0	
22	positive	wh2_main_army_abilities_moulder_clanstone		False	False	False	0	0	0	0.5	24	0	0	0	24	True	0	0	False	0			wh2_main_ability_moulder_clanstone	-1	False	True	True	0	
75	positive	wh2_main_army_abilities_pestilens_clanstone		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0	wh_main_unit_contact_poison		wh2_main_ability_pestilens_clanstone	-1	False	True	True	0	
52	negative	wh2_main_army_abilities_skyre_clanstone		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0			wh2_main_ability_skyre_clanstone	-1	False	True	True	0	
38	negative	wh2_main_army_abilities_temple_of_mists		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0			wh2_main_ability_temple_of_mists	-1	False	True	True	0	
-1	negative	wh2_main_banner_passive_battle_banner		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_debuff_morale_passive		-1	False	True	True	0	
-1	negative	wh2_main_banner_passive_sacred_banner_of_the_horned_rat		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_debuff_morale_passive		-1	False	True	True	0	
-1	negative	wh2_main_banner_passive_storm_banner		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_debuff_attack_passive		-1	False	True	True	0	
29	negative	wh2_main_character_abilities_assassins_trophy		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack	wh_ability_negative_one_shot	-1	False	True	True	0	
44	positive	wh2_main_character_abilities_black_lotus		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0	wh_dlc06_unit_contact_discouraged	wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True	0	
40	positive	wh2_main_character_abilities_cold_blooded		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh2_main_character_abilities_cold_blooded	wh2_main_ability_cold_blooded	-1	False	True	True	0	
40	positive	wh2_main_character_abilities_dark_venom		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True	0	
17	positive	wh2_main_character_abilities_shield_of_the_old_ones		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence	wh2_main_ability_shield_of_the_old_ones	-1	False	True	True	0	
35	positive	wh2_main_character_abilities_swiftness_of_itzl		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0			wh_ability_positive_one_shot	-1	False	True	True	0	
17	positive	wh2_main_character_abilities_verminous_valour		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0			wh_ability_positive_one_shot	-1	False	True	True	0	
47	positive	wh2_main_character_abilities_witchbrew		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0			wh_ability_positive_one_shot	-1	False	True	True	0	
-1	negative	wh2_main_character_passive_aura_of_pestilence		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_main_character_passive_aura_of_pestilence		-1	False	True	True	0	
-1	positive	wh2_main_character_passive_darken_the_skies		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True	0	
-1	negative	wh2_main_character_passive_fallen_mages		False	False	False	0	0	0	1	0	1	9999	-1	0	False	0	0	False	0				-1	False	True	True	0	
-1	positive	wh2_main_character_passive_grand_arcane_conduit		False	False	False	0	0	0	0	0	0	0	-1	0	False	0.03	30	False	0				-1	False	True	True	0	
-1	positive	wh2_main_character_passive_horn_of_isha		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True	0	
-1	positive	wh2_main_character_passive_loose		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True	0	
120	positive	wh2_main_faction_abilities_murderous_mastery		False	False	False	-0.18	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_main_faction_abilities_murderous_prowess	wh_ability_positive	-1	False	True	True	0	
90	positive	wh2_main_faction_abilities_murderous_prowess		False	False	False	-0.18	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_main_faction_abilities_murderous_prowess	wh2_main_ability_murderous_prowess	-1	False	True	True	0	
-1	positive	wh2_main_faction_abilities_murderous_prowess_indicator		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_ability_murderous_prowess	-1	True	True	True	0	
18	positive	wh2_main_item_abilities_amulet_of_itzl		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_ward_save_all	wh2_main_ability_amulet_of_itzl	-1	False	True	True	0	
67	positive	wh2_main_item_abilities_armour_of_the_stars		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_main_item_abilities_armour_of_the_stars	wh2_main_ability_armour_of_the_stars	-1	False	True	True	0	
25	positive	wh2_main_item_abilities_aura_of_quetzl		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence	wh_ability_positive	-1	False	True	True	0	
38	positive	wh2_main_item_abilities_blade_of_bel_korhadris		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True	0	
