unit_set_to_unit_junctions_tables
0
exclude	unit_caste	unit_category	unit_class	unit_record	unit_set
False				wh_dlc04_vmp_cha_strigoi_ghoul_king_1	mp_set_vmp_mon_terrorgheist
False				wh_main_vmp_mon_terrorgheist	mp_set_vmp_mon_terrorgheist
False				wh_dlc04_vmp_mon_devils_swartzhafen_0	mp_set_vmp_mon_vargheists
False				wh_main_vmp_mon_vargheists	mp_set_vmp_mon_vargheists
False				wh_main_vmp_mon_varghulf	mp_set_vmp_mon_varghulf
False				wh_main_vmp_veh_black_coach	mp_set_vmp_veh_black_coach
False				wh_dlc04_vmp_veh_corpse_cart_1	mp_set_vmp_veh_corpse_cart_balefire
False				wh_dlc04_vmp_veh_corpse_cart_2	mp_set_vmp_veh_corpse_cart_lodestone
False				wh_dlc04_vmp_veh_corpse_cart_0	mp_set_vmp_veh_corpse_cart
False				wh_dlc04_vmp_veh_claw_of_nagash_0	mp_set_vmp_veh_mortis_engine
False				wh_dlc04_vmp_veh_mortis_engine_0	mp_set_vmp_veh_mortis_engine
False				wh_dlc05_wef_cav_glade_riders_0	mp_set_wef_cav_glade_riders_0
False				wh_dlc05_wef_cav_glade_riders_1	mp_set_wef_cav_glade_riders_1
False				wh_dlc05_wef_cav_hawk_riders_0	mp_set_wef_cav_hawk_riders
False				wh_dlc05_wef_cav_sisters_thorn_0	mp_set_wef_cav_sisters_of_the_thorn
False				wh_dlc05_wef_cav_wild_riders_0	mp_set_wef_cav_wild_riders_0
False				wh_dlc05_wef_cav_wild_riders_1	mp_set_wef_cav_wild_riders_1
False				wh_pro04_wef_cav_wild_riders_ror_0	mp_set_wef_cav_wild_riders_1
False				wh_dlc05_wef_inf_deepwood_scouts_0	mp_set_wef_inf_deepwood_scouts_0
False				wh_dlc05_wef_inf_deepwood_scouts_1	mp_set_wef_inf_deepwood_scouts_1
False				wh2_dlc10_hef_inf_dryads_0	mp_set_wef_inf_dryads
False				wh_dlc05_wef_inf_dryads_0	mp_set_wef_inf_dryads
False				wh_dlc05_wef_inf_eternal_guard_0	mp_set_wef_inf_eternal_guard_0
False				wh_dlc05_wef_inf_eternal_guard_1	mp_set_wef_inf_eternal_guard_1
False				wh_pro04_wef_inf_eternal_guard_ror_0	mp_set_wef_inf_eternal_guard_1
False				wh_dlc05_wef_inf_glade_guard_0	mp_set_wef_inf_glade_guard_0
False				wh_dlc05_wef_inf_glade_guard_1	mp_set_wef_inf_glade_guard_1
False				wh_dlc05_wef_inf_glade_guard_2	mp_set_wef_inf_glade_guard_2
False				wh_dlc05_wef_inf_wardancers_0	mp_set_wef_inf_wardancers_0
False				wh_dlc05_wef_inf_wardancers_1	mp_set_wef_inf_wardancers_1
False				wh_pro04_wef_inf_wardancers_ror_0	mp_set_wef_inf_wardancers_1
False				wh_dlc05_wef_inf_waywatchers_0	mp_set_wef_inf_waywatchers
False				wh_pro04_wef_inf_waywatchers_ror_0	mp_set_wef_inf_waywatchers
False				wh_dlc05_wef_inf_wildwood_rangers_0	mp_set_wef_inf_wildwood_rangers
False				wh_pro04_wef_inf_wildwood_rangers_ror_0	mp_set_wef_inf_wildwood_rangers
False				wh_dlc05_wef_cha_female_glade_lord_2	mp_set_wef_mon_eagle
False				wh_dlc05_wef_cha_glade_lord_2	mp_set_wef_mon_eagle
False				wh_dlc05_wef_cha_spellsinger_beasts_2	mp_set_wef_mon_eagle
False				wh_dlc05_wef_cha_spellsinger_life_2	mp_set_wef_mon_eagle
False				wh_dlc05_wef_cha_spellsinger_shadows_2	mp_set_wef_mon_eagle
False				wh_dlc05_wef_mon_great_eagle_0	mp_set_wef_mon_eagle
False				wh_dlc05_wef_cha_female_glade_lord_3	mp_set_wef_mon_forest_dragon
False				wh_dlc05_wef_cha_glade_lord_3	mp_set_wef_mon_forest_dragon
False				wh_dlc05_wef_forest_dragon_0	mp_set_wef_mon_forest_dragon
False				wh2_dlc10_hef_mon_treekin_0	mp_set_wef_mon_treekin
False				wh_dlc05_wef_mon_treekin_0	mp_set_wef_mon_treekin
False				wh_pro04_wef_mon_treekin_ror_0	mp_set_wef_mon_treekin
False				wh2_dlc10_hef_mon_treeman_0	mp_set_wef_mon_treemen
False				wh_dlc05_wef_cha_ancient_treeman_0	mp_set_wef_mon_treemen
False				wh_dlc05_wef_cha_durthu_0	mp_set_wef_mon_treemen
False				wh_dlc05_wef_mon_treeman_0	mp_set_wef_mon_treemen
False				wh2_dlc09_tmb_cav_necropolis_knights_ror	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc09_tmb_cav_nehekhara_horsemen_ror	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc09_tmb_inf_nehekhara_warriors_ror	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc09_tmb_mon_carrion_ror	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc10_def_mon_war_hydra_boss	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc10_hef_cha_shadow_walker	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc10_lzd_mon_carnosaur_boss	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc10_nor_mon_phoenix_flamespyre_boss	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc10_skv_mon_hell_pit_abomination_boss	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc11_vmp_inf_crossbowmen	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc11_vmp_inf_handgunners	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc12_skv_art_warplock_jezzails_ror_tech_lab_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc12_skv_inf_ratling_gun_ror_tech_lab_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc12_skv_inf_warpfire_thrower_ror_tech_lab_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc12_skv_veh_doom_flayer_ror_tech_lab_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc12_skv_veh_doomwheel_ror_tech_lab_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc13_emp_art_mortar_ror_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc13_emp_cav_empire_knights_ror_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc13_emp_cav_empire_knights_ror_1	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc13_emp_cav_empire_knights_ror_2	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc13_emp_cav_outriders_ror_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc13_emp_cav_pistoliers_ror_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc13_emp_cha_hunter_doctor_hertwig_van_hal_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc13_emp_cha_hunter_jorek_grimm_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc13_emp_cha_hunter_kalara_of_wydrioth_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc13_emp_cha_hunter_rodrik_l_anguille_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc13_emp_inf_crossbowmen_ror_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc13_emp_inf_greatswords_ror_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc13_emp_inf_halberdiers_ror_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc13_emp_inf_handgunners_ror_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc13_emp_inf_spearmen_ror_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc13_emp_inf_swordsmen_ror_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc13_emp_veh_steam_tank_ror_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc15_grn_cav_forest_goblin_spider_riders_waaagh_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc15_grn_cav_squig_hoppers_waaagh_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc15_grn_mon_feral_hydra_waaagh_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc15_grn_mon_wyvern_waaagh_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc15_hef_cha_alastair_1	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc15_hef_inf_mistwalkers_faithbearers_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc15_hef_inf_mistwalkers_griffon_knights_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc15_hef_inf_mistwalkers_sentinels_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc15_hef_inf_mistwalkers_skyhawks_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc15_hef_inf_mistwalkers_spireguard_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc15_hef_mon_black_dragon_imrik	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc15_hef_mon_forest_dragon_imrik	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc15_hef_mon_moon_dragon_imrik	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc15_hef_mon_star_dragon_imrik	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_dlc15_hef_mon_sun_dragon_imrik	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_main_hef_cha_alastair_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_main_hef_cha_alastair_3	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_main_hef_cha_alastair_4	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_main_hef_cha_alastair_5	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_main_hef_inf_gate_guard	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_main_lzd_cav_cold_one_spearriders_blessed_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_main_lzd_cav_horned_ones_blessed_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_main_lzd_cav_terradon_riders_blessed_1	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_main_lzd_inf_chameleon_skinks_blessed_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_main_lzd_inf_saurus_spearmen_blessed_1	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_main_lzd_inf_saurus_warriors_blessed_1	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_main_lzd_inf_skink_skirmishers_blessed_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_main_lzd_inf_temple_guards_blessed	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_main_lzd_mon_bastiladon_blessed_2	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_main_lzd_mon_carnosaur_blessed_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_main_lzd_mon_kroxigors_blessed	mp_set_wh2_dlc14_campaign_exclusive
False				wh2_main_lzd_mon_stegadon_blessed_1	mp_set_wh2_dlc14_campaign_exclusive
False				wh_dlc04_vmp_cha_strigoi_ghoul_king_0_boss	mp_set_wh2_dlc14_campaign_exclusive
False				wh_dlc05_bst_cha_morghur_0_boss	mp_set_wh2_dlc14_campaign_exclusive
False				wh_dlc05_bst_mon_chaos_spawn_0_boss	mp_set_wh2_dlc14_campaign_exclusive
False				wh_dlc06_emp_cha_arch_lector_0_boss	mp_set_wh2_dlc14_campaign_exclusive
False				wh_dlc06_emp_cha_captain_0_boss	mp_set_wh2_dlc14_campaign_exclusive
False				wh_dlc06_emp_cha_witch_hunter_boss	mp_set_wh2_dlc14_campaign_exclusive
False				wh_dlc06_grn_inf_squig_explosive_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh_dlc06_grn_mon_spider_hatchlings_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh_dlc08_bst_mon_cygor_boss	mp_set_wh2_dlc14_campaign_exclusive
False				wh_dlc08_chs_mon_dragon_ogre_shaggoth_boss	mp_set_wh2_dlc14_campaign_exclusive
False				wh_dlc08_chs_mon_dragon_ogre_shaggoth_minor_boss	mp_set_wh2_dlc14_campaign_exclusive
False				wh_dlc08_grn_mon_arachnarok_spider_boss	mp_set_wh2_dlc14_campaign_exclusive
False				wh_dlc08_grn_mon_giant_boss	mp_set_wh2_dlc14_campaign_exclusive
False				wh_dlc08_nor_art_hellcannon_battery	mp_set_wh2_dlc14_campaign_exclusive
False				wh_dlc08_nor_cha_arzik_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh_dlc08_nor_cha_kihar_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh_dlc08_nor_mon_frost_wyrm_boss	mp_set_wh2_dlc14_campaign_exclusive
False				wh_dlc08_nor_mon_war_mammoth_boss	mp_set_wh2_dlc14_campaign_exclusive
False				wh_dlc08_nor_mon_war_mammoth_ror_1	mp_set_wh2_dlc14_campaign_exclusive
False				wh_dlc08_vmp_mon_terrorgheist_boss	mp_set_wh2_dlc14_campaign_exclusive
False				wh_dlc08_wef_forest_dragon_boss	mp_set_wh2_dlc14_campaign_exclusive
False				wh_dlc08_wef_mon_treeman_boss	mp_set_wh2_dlc14_campaign_exclusive
False				wh_dlc15_grn_mon_arachnarok_spider_waaagh_0	mp_set_wh2_dlc14_campaign_exclusive
False				wh_main_grn_mon_giant_qb_tall_roff	mp_set_wh2_dlc14_campaign_exclusive
False				wh_pro03_vmp_cha_krell_campaign_4	mp_set_wh2_dlc14_campaign_exclusive
False			shp_art		naval_all
False			shp_mel		naval_all
False			shp_mis		naval_all
False			shp_trn		naval_all
False			shp_art		naval_units_artillery
False			shp_mel		naval_units_assault
False			shp_mis		naval_units_support
False				wh2_dlc09_skv_cha_tretch_craventail	skv_all
False				wh2_dlc12_skv_art_warp_lightning_cannon_ror_0	skv_all
False				wh2_dlc12_skv_art_warplock_jezzails_ror_tech_lab_0	skv_all
False				wh2_dlc12_skv_inf_clanrats_ror_0	skv_all
False				wh2_dlc12_skv_inf_plague_monk_censer_bearer_ror_0	skv_all
False				wh2_dlc12_skv_inf_ratling_gun_0	skv_all
False				wh2_dlc12_skv_inf_ratling_gun_ror_0	skv_all
False				wh2_dlc12_skv_inf_ratling_gun_ror_tech_lab_0	skv_all
False				wh2_dlc12_skv_inf_stormvermin_ror_0	skv_all
False				wh2_dlc12_skv_inf_warpfire_thrower_ror_tech_lab_0	skv_all
False				wh2_dlc12_skv_inf_warplock_jezzails_0	skv_all
False				wh2_dlc12_skv_inf_warplock_jezzails_ror_0	skv_all
False				wh2_dlc12_skv_veh_doom_flayer_0	skv_all
False				wh2_dlc12_skv_veh_doom_flayer_ror_0	skv_all
False				wh2_dlc12_skv_veh_doom_flayer_ror_tech_lab_0	skv_all
False				wh2_dlc12_skv_veh_doomwheel_ror_0	skv_all
False				wh2_dlc12_skv_veh_doomwheel_ror_tech_lab_0	skv_all
False				wh2_dlc14_skv_cha_deathmaster_snikch_0	skv_all
False				wh2_dlc14_skv_cha_deathmaster_snikch_tzarkan_0	skv_all
False				wh2_dlc14_skv_cha_eshin_sorcerer_0	skv_all
False				wh2_dlc14_skv_inf_eshin_triads_0	skv_all
False				wh2_dlc14_skv_inf_eshin_triads_ror_0	skv_all
False				wh2_dlc14_skv_inf_poison_wind_mortar_0	skv_all
False				wh2_dlc14_skv_inf_poison_wind_mortar_ror_0	skv_all
False				wh2_dlc14_skv_inf_warp_grinder_0	skv_all
False				wh2_main_skv_art_plagueclaw_catapult	skv_all
False				wh2_main_skv_art_warp_lightning_cannon	skv_all
False				wh2_main_skv_cha_assassin	skv_all
False				wh2_main_skv_cha_grey_seer_plague_0	skv_all
False				wh2_main_skv_cha_grey_seer_plague_1	skv_all
False				wh2_main_skv_cha_lord_skrolk	skv_all
False				wh2_main_skv_cha_plague_priest_0	skv_all
False				wh2_main_skv_cha_plague_priest_2	skv_all
False				wh2_main_skv_cha_queek_headtaker	skv_all
False				wh2_main_skv_cha_warlock_engineer	skv_all
False				wh2_main_skv_cha_warlord_0	skv_all
False				wh2_main_skv_cha_warlord_1	skv_all
False				wh2_main_skv_inf_clanrat_spearmen_0	skv_all
False				wh2_main_skv_inf_clanrat_spearmen_1	skv_all
False				wh2_main_skv_inf_clanrats_0	skv_all
False				wh2_main_skv_inf_clanrats_1	skv_all
False				wh2_main_skv_inf_gutter_runners_0	skv_all
False				wh2_main_skv_inf_gutter_runners_1	skv_all
False				wh2_main_skv_inf_night_runners_0	skv_all
False				wh2_main_skv_inf_night_runners_1	skv_all
False				wh2_main_skv_inf_plague_monk_censer_bearer	skv_all
False				wh2_main_skv_inf_plague_monks	skv_all
False				wh2_main_skv_inf_poison_wind_globadiers	skv_all
False				wh2_main_skv_inf_skavenslave_slingers_0	skv_all
False				wh2_main_skv_inf_skavenslave_spearmen_0	skv_all
False				wh2_main_skv_inf_skavenslaves_0	skv_all
False				wh2_main_skv_inf_stormvermin_0	skv_all
False				wh2_main_skv_inf_stormvermin_1	skv_all
False				wh2_main_skv_inf_warpfire_thrower	skv_all
False				wh2_main_skv_mon_hell_pit_abomination	skv_all
False				wh2_main_skv_mon_rat_ogres	skv_all
False				wh2_main_skv_veh_doomwheel	skv_all
False				wh2_dlc12_skv_art_warp_lightning_cannon_ror_0	skv_artillery_warmachines_rank7_ror
False				wh2_dlc12_skv_veh_doom_flayer_ror_0	skv_artillery_warmachines_rank7_ror
False				wh2_dlc12_skv_veh_doom_flayer_ror_tech_lab_0	skv_artillery_warmachines_rank7_ror
False				wh2_dlc12_skv_veh_doomwheel_ror_0	skv_artillery_warmachines_rank7_ror
False				wh2_dlc12_skv_veh_doomwheel_ror_tech_lab_0	skv_artillery_warmachines_rank7_ror
False				wh2_dlc12_skv_veh_doom_flayer_0	skv_artillery_warmachines_rank7
False				wh2_main_skv_art_plagueclaw_catapult	skv_artillery_warmachines_rank7
False				wh2_main_skv_art_warp_lightning_cannon	skv_artillery_warmachines_rank7
False				wh2_main_skv_veh_doomwheel	skv_artillery_warmachines_rank7
False				wh2_dlc12_skv_art_warp_lightning_cannon_ror_0	skv_artillery
False				wh2_main_skv_art_plagueclaw_catapult	skv_artillery
False				wh2_main_skv_art_warp_lightning_cannon	skv_artillery
False				wh2_dlc12_skv_inf_clanrats_ror_0	skv_clanrats_slaves_stormvermin_rank7_ror
False				wh2_dlc12_skv_inf_stormvermin_ror_0	skv_clanrats_slaves_stormvermin_rank7_ror
False				wh2_main_skv_inf_clanrat_spearmen_0	skv_clanrats_slaves_stormvermin_rank7
False				wh2_main_skv_inf_clanrat_spearmen_1	skv_clanrats_slaves_stormvermin_rank7
False				wh2_main_skv_inf_clanrats_0	skv_clanrats_slaves_stormvermin_rank7
False				wh2_main_skv_inf_clanrats_1	skv_clanrats_slaves_stormvermin_rank7
False				wh2_main_skv_inf_skavenslave_slingers_0	skv_clanrats_slaves_stormvermin_rank7
False				wh2_main_skv_inf_skavenslave_spearmen_0	skv_clanrats_slaves_stormvermin_rank7
False				wh2_main_skv_inf_skavenslaves_0	skv_clanrats_slaves_stormvermin_rank7
False				wh2_main_skv_inf_stormvermin_0	skv_clanrats_slaves_stormvermin_rank7
False				wh2_main_skv_inf_stormvermin_1	skv_clanrats_slaves_stormvermin_rank7
False				wh2_dlc12_skv_inf_clanrats_ror_0	skv_clanrats
False				wh2_main_skv_inf_clanrat_spearmen_0	skv_clanrats
False				wh2_main_skv_inf_clanrat_spearmen_1	skv_clanrats
False				wh2_main_skv_inf_clanrats_0	skv_clanrats
False				wh2_main_skv_inf_clanrats_1	skv_clanrats
False				wh2_main_skv_inf_death_runners_0	skv_deathrunners_rank7
False				wh2_dlc14_skv_inf_death_runners_ror_0	skv_deathrunners_ror
False				wh2_dlc14_skv_inf_death_runners_ror_0	skv_deathrunners
False				wh2_main_skv_inf_death_runners_0	skv_deathrunners
False				wh2_dlc14_skv_inf_eshin_triads_0	skv_dlc14_triads_rank7
False				wh2_dlc14_skv_inf_eshin_triads_ror_0	skv_dlc14_triads_ror
False				wh2_dlc14_skv_inf_eshin_triads_0	skv_dlc14_triads
False				wh2_dlc14_skv_inf_eshin_triads_ror_0	skv_dlc14_triads
False				wh2_dlc14_skv_inf_warp_grinder_0	skv_dlc14_warp_grinders_rank7
False				wh2_dlc14_skv_inf_warp_grinder_0	skv_dlc14_warp_grinders
False				wh2_dlc12_skv_veh_doomwheel_ror_0	skv_doomwheel
False				wh2_dlc12_skv_veh_doomwheel_ror_tech_lab_0	skv_doomwheel
False				wh2_main_skv_veh_doomwheel	skv_doomwheel
False				wh2_main_skv_inf_gutter_runner_slingers_0	skv_gutterrunners
False				wh2_main_skv_inf_gutter_runner_slingers_1	skv_gutterrunners
False				wh2_main_skv_inf_gutter_runners_0	skv_gutterrunners
False				wh2_main_skv_inf_gutter_runners_1	skv_gutterrunners
False				wh2_main_skv_mon_hell_pit_abomination	skv_hellpit_abomination
False				wh2_dlc12_skv_art_warplock_jezzails_ror_tech_lab_0	skv_infantry
False				wh2_dlc12_skv_inf_clanrats_ror_0	skv_infantry
False				wh2_dlc12_skv_inf_plague_monk_censer_bearer_ror_0	skv_infantry
False				wh2_dlc12_skv_inf_ratling_gun_0	skv_infantry
False				wh2_dlc12_skv_inf_ratling_gun_ror_0	skv_infantry
False				wh2_dlc12_skv_inf_ratling_gun_ror_tech_lab_0	skv_infantry
False				wh2_dlc12_skv_inf_stormvermin_ror_0	skv_infantry
False				wh2_dlc12_skv_inf_warpfire_thrower_ror_tech_lab_0	skv_infantry
False				wh2_dlc12_skv_inf_warplock_jezzails_0	skv_infantry
False				wh2_dlc12_skv_inf_warplock_jezzails_ror_0	skv_infantry
False				wh2_dlc14_skv_inf_death_runners_ror_0	skv_infantry
False				wh2_dlc14_skv_inf_eshin_triads_0	skv_infantry
False				wh2_dlc14_skv_inf_eshin_triads_ror_0	skv_infantry
False				wh2_dlc14_skv_inf_poison_wind_mortar_0	skv_infantry
False				wh2_dlc14_skv_inf_poison_wind_mortar_ror_0	skv_infantry
False				wh2_dlc14_skv_inf_warp_grinder_0	skv_infantry
False				wh2_main_skv_inf_clanrat_spearmen_0	skv_infantry
False				wh2_main_skv_inf_clanrat_spearmen_1	skv_infantry
False				wh2_main_skv_inf_clanrats_0	skv_infantry
False				wh2_main_skv_inf_clanrats_1	skv_infantry
False				wh2_main_skv_inf_death_globe_bombardiers	skv_infantry
False				wh2_main_skv_inf_death_runners_0	skv_infantry
False				wh2_main_skv_inf_gutter_runner_slingers_0	skv_infantry
False				wh2_main_skv_inf_gutter_runner_slingers_1	skv_infantry
False				wh2_main_skv_inf_gutter_runners_0	skv_infantry
False				wh2_main_skv_inf_gutter_runners_1	skv_infantry
False				wh2_main_skv_inf_night_runners_0	skv_infantry
False				wh2_main_skv_inf_night_runners_1	skv_infantry
False				wh2_main_skv_inf_plague_monk_censer_bearer	skv_infantry
False				wh2_main_skv_inf_plague_monks	skv_infantry
False				wh2_main_skv_inf_poison_wind_globadiers	skv_infantry
False				wh2_main_skv_inf_skavenslave_slingers_0	skv_infantry
False				wh2_main_skv_inf_skavenslave_spearmen_0	skv_infantry
False				wh2_main_skv_inf_skavenslaves_0	skv_infantry
False				wh2_main_skv_inf_stormvermin_0	skv_infantry
False				wh2_main_skv_inf_stormvermin_1	skv_infantry
False				wh2_main_skv_inf_warpfire_thrower	skv_infantry
False				wh2_main_skv_inf_clanrat_spearmen_0	skv_melee_infantry_rank7
False				wh2_main_skv_inf_clanrat_spearmen_1	skv_melee_infantry_rank7
False				wh2_main_skv_inf_clanrats_0	skv_melee_infantry_rank7
False				wh2_main_skv_inf_clanrats_1	skv_melee_infantry_rank7
False				wh2_main_skv_inf_plague_monk_censer_bearer	skv_melee_infantry_rank7
False				wh2_main_skv_inf_plague_monks	skv_melee_infantry_rank7
False				wh2_main_skv_inf_skavenslave_spearmen_0	skv_melee_infantry_rank7
False				wh2_main_skv_inf_skavenslaves_0	skv_melee_infantry_rank7
False				wh2_main_skv_inf_stormvermin_0	skv_melee_infantry_rank7
False				wh2_main_skv_inf_stormvermin_1	skv_melee_infantry_rank7
False				wh2_main_skv_inf_night_runners_0	skv_nightrunners
False				wh2_main_skv_inf_night_runners_1	skv_nightrunners
False				wh2_dlc12_skv_inf_plague_monk_censer_bearer_ror_0	skv_plague_all
False				wh2_main_skv_art_plagueclaw_catapult	skv_plague_all
False				wh2_main_skv_cha_plague_priest_0	skv_plague_all
False				wh2_main_skv_cha_plague_priest_2	skv_plague_all
False				wh2_main_skv_inf_plague_monk_censer_bearer	skv_plague_all
False				wh2_main_skv_inf_plague_monks	skv_plague_all
False				wh2_main_skv_art_plagueclaw_catapult	skv_plagueclaw
False				wh2_dlc12_skv_inf_plague_monk_censer_bearer_ror_0	skv_plaguemonks_rank7_ror
False				wh2_main_skv_inf_plague_monk_censer_bearer	skv_plaguemonks_rank7
False				wh2_main_skv_inf_plague_monks	skv_plaguemonks_rank7
False				wh2_dlc12_skv_inf_plague_monk_censer_bearer_ror_0	skv_plaguemonks
False				wh2_main_skv_inf_plague_monk_censer_bearer	skv_plaguemonks
False				wh2_main_skv_inf_plague_monks	skv_plaguemonks
False				wh2_main_skv_mon_hell_pit_abomination	skv_ratogres_hellpit_rank7
False				wh2_main_skv_mon_rat_ogres	skv_ratogres_hellpit_rank7
False				wh2_main_skv_mon_rat_ogres	skv_ratogres
False				wh2_main_skv_inf_death_runners_0	skv_runners_rank7
False				wh2_main_skv_inf_gutter_runner_slingers_0	skv_runners_rank7
False				wh2_main_skv_inf_gutter_runner_slingers_1	skv_runners_rank7
False				wh2_main_skv_inf_gutter_runners_0	skv_runners_rank7
False				wh2_main_skv_inf_gutter_runners_1	skv_runners_rank7
False				wh2_main_skv_inf_night_runners_0	skv_runners_rank7
False				wh2_main_skv_inf_night_runners_1	skv_runners_rank7
False				wh2_main_skv_inf_skavenslave_slingers_0	skv_slaves
False				wh2_main_skv_inf_skavenslave_spearmen_0	skv_slaves
False				wh2_main_skv_inf_skavenslaves_0	skv_slaves
False				wh2_dlc12_skv_inf_clanrats_ror_0	skv_stormvermin_clanrats
False				wh2_dlc12_skv_inf_stormvermin_ror_0	skv_stormvermin_clanrats
False				wh2_main_skv_inf_clanrat_spearmen_0	skv_stormvermin_clanrats
False				wh2_main_skv_inf_clanrat_spearmen_1	skv_stormvermin_clanrats
False				wh2_main_skv_inf_clanrats_0	skv_stormvermin_clanrats
False				wh2_main_skv_inf_clanrats_1	skv_stormvermin_clanrats
False				wh2_main_skv_inf_stormvermin_0	skv_stormvermin_clanrats
False				wh2_main_skv_inf_stormvermin_1	skv_stormvermin_clanrats
False				wh2_dlc12_skv_inf_stormvermin_ror_0	skv_stormvermin
False				wh2_main_skv_inf_stormvermin_0	skv_stormvermin
False				wh2_main_skv_inf_stormvermin_1	skv_stormvermin
False				wh2_dlc12_skv_art_warp_lightning_cannon_ror_0	skv_warpstone_units
False				wh2_dlc12_skv_inf_warpfire_thrower_ror_tech_lab_0	skv_warpstone_units
False				wh2_dlc12_skv_veh_doomwheel_ror_0	skv_warpstone_units
False				wh2_dlc12_skv_veh_doomwheel_ror_tech_lab_0	skv_warpstone_units
False				wh2_main_skv_art_warp_lightning_cannon	skv_warpstone_units
False				wh2_main_skv_inf_warpfire_thrower	skv_warpstone_units
False				wh2_main_skv_veh_doomwheel	skv_warpstone_units
False				wh2_dlc12_skv_art_warplock_jezzails_ror_tech_lab_0	skv_weaponteams_rank7_ror
False				wh2_dlc12_skv_inf_ratling_gun_ror_0	skv_weaponteams_rank7_ror
False				wh2_dlc12_skv_inf_ratling_gun_ror_tech_lab_0	skv_weaponteams_rank7_ror
False				wh2_dlc12_skv_inf_warpfire_thrower_ror_tech_lab_0	skv_weaponteams_rank7_ror
